,start_time,end_time,floor,time_offset,Duration_in_min,Date,climb_time_hour
756,2018-06-29 07:45:55,2018-06-29 07:46:13,1.0,UTC-0400,0.3,2018-06-29,11
757,2018-10-26 18:12:53,2018-10-26 18:14:46,9.0,UTC-0400,1.8833333333333333,2018-10-26,22
758,2018-06-04 19:42:31,2018-06-04 19:42:55,2.0,UTC-0400,0.4,2018-06-04,23
759,2018-05-08 15:45:45,2018-05-08 15:46:54,2.0,UTC-0400,1.15,2018-05-08,19
760,2018-03-11 16:28:08,2018-03-11 16:30:03,9.0,UTC-0400,1.9166666666666667,2018-03-11,20
761,2018-07-17 08:39:54,2018-07-17 08:40:01,1.0,UTC-0400,0.11666666666666667,2018-07-17,12
762,2018-12-13 08:59:20,2018-12-13 09:00:58,7.0,UTC-0500,1.6333333333333333,2018-12-13,13
763,2018-01-22 09:05:00,2018-01-22 09:06:28,3.0,UTC-0500,1.4666666666666666,2018-01-22,14
764,2018-02-21 17:03:42,2018-02-21 17:04:52,4.0,UTC-0500,1.1666666666666667,2018-02-21,22
765,2018-08-19 18:37:18,2018-08-19 18:37:45,1.0,UTC+0200,0.45,2018-08-19,16
766,2018-12-20 18:45:42,2018-12-20 18:47:32,9.0,UTC-0500,1.8333333333333333,2018-12-20,23
767,2017-12-16 08:46:12,2017-12-16 08:48:18,9.0,UTC-0500,2.1,2017-12-16,13
768,2018-01-16 08:10:55,2018-01-16 08:11:13,1.0,UTC-0500,0.3,2018-01-16,13
769,2018-08-01 16:18:52,2018-08-01 16:19:12,1.0,UTC-0400,0.3333333333333333,2018-08-01,20
770,2018-11-19 07:45:19,2018-11-19 07:47:43,3.0,UTC-0500,2.4,2018-11-19,12
771,2018-11-27 17:45:53,2018-11-27 17:46:12,1.0,UTC-0500,0.31666666666666665,2018-11-27,22
772,2018-11-08 10:28:30,2018-11-08 10:28:50,1.0,UTC-0500,0.3333333333333333,2018-11-08,15
773,2018-12-02 15:29:18,2018-12-02 15:31:26,9.0,UTC-0500,2.1333333333333333,2018-12-02,20
774,2018-10-16 19:10:39,2018-10-16 19:11:33,2.0,UTC-0400,0.9,2018-10-16,23
775,2018-03-21 19:59:41,2018-03-21 20:00:11,1.0,UTC-0400,0.5,2018-03-21,23
776,2017-12-23 09:05:09,2017-12-23 09:05:24,1.0,UTC-0800,0.25,2017-12-23,17
777,2018-01-18 17:29:04,2018-01-18 17:29:26,1.0,UTC-0500,0.36666666666666664,2018-01-18,22
778,2018-08-02 17:57:37,2018-08-02 17:57:53,1.0,UTC-0400,0.26666666666666666,2018-08-02,21
779,2018-07-10 09:17:50,2018-07-10 09:18:03,1.0,UTC-0400,0.21666666666666667,2018-07-10,13
780,2018-02-16 08:25:50,2018-02-16 08:26:06,1.0,UTC-0500,0.26666666666666666,2018-02-16,13
781,2018-06-04 17:49:10,2018-06-04 17:49:28,1.0,UTC-0400,0.3,2018-06-04,21
782,2018-11-07 20:55:58,2018-11-07 20:56:12,1.0,UTC-0500,0.23333333333333334,2018-11-08,1
783,2018-07-24 09:15:11,2018-07-24 09:15:18,1.0,UTC-0400,0.11666666666666667,2018-07-24,13
784,2018-08-02 17:59:03,2018-08-02 17:59:24,1.0,UTC-0400,0.35,2018-08-02,21
785,2018-03-15 17:52:22,2018-03-15 17:54:04,8.0,UTC-0400,1.7,2018-03-15,21
786,2018-11-12 07:52:54,2018-11-12 07:53:14,1.0,UTC-0500,0.3333333333333333,2018-11-12,12
787,2018-11-07 08:16:03,2018-11-07 08:16:21,1.0,UTC-0500,0.3,2018-11-07,13
788,2018-06-06 20:03:20,2018-06-06 20:04:15,2.0,UTC-0400,0.9166666666666666,2018-06-07,0
789,2018-02-20 19:46:23,2018-02-20 19:48:18,9.0,UTC-0500,1.9166666666666667,2018-02-21,0
790,2018-03-07 20:08:49,2018-03-07 20:09:01,1.0,UTC-0500,0.2,2018-03-08,1
791,2017-12-19 15:51:20,2017-12-19 15:52:56,9.0,UTC-0500,1.6,2017-12-19,20
792,2018-04-17 08:51:31,2018-04-17 08:51:46,1.0,UTC-0400,0.25,2018-04-17,12
793,2018-02-05 13:32:49,2018-02-05 13:33:01,1.0,UTC-0500,0.2,2018-02-05,18
794,2018-01-18 06:53:40,2018-01-18 06:55:30,8.0,UTC-0500,1.8333333333333333,2018-01-18,11
795,2018-06-13 08:54:18,2018-06-13 08:54:33,1.0,UTC-0400,0.25,2018-06-13,12
796,2018-05-30 18:33:40,2018-05-30 18:34:09,1.0,UTC-0400,0.48333333333333334,2018-05-30,22
797,2018-06-22 19:03:29,2018-06-22 19:03:53,1.0,UTC-0400,0.4,2018-06-22,23
798,2018-03-25 14:25:17,2018-03-25 14:25:37,1.0,UTC-0400,0.3333333333333333,2018-03-25,18
799,2017-12-31 19:24:00,2017-12-31 19:24:13,1.0,UTC-0800,0.21666666666666667,2018-01-01,3
800,2018-06-10 09:55:48,2018-06-10 09:56:02,1.0,UTC-0400,0.23333333333333334,2018-06-10,13
801,2018-07-16 15:55:47,2018-07-16 15:55:56,1.0,UTC-0400,0.15,2018-07-16,19
802,2018-02-04 19:38:59,2018-02-04 19:40:39,8.0,UTC-0500,1.6666666666666667,2018-02-05,0
803,2017-12-29 12:38:04,2017-12-29 12:39:07,3.0,UTC-0800,1.05,2017-12-29,20
804,2018-05-16 09:24:31,2018-05-16 09:24:49,1.0,UTC-0400,0.3,2018-05-16,13
805,2018-11-28 19:50:41,2018-11-28 19:50:49,1.0,UTC-0500,0.13333333333333333,2018-11-29,0
806,2018-11-14 17:15:46,2018-11-14 17:17:15,3.0,UTC-0500,1.4833333333333334,2018-11-14,22
807,2017-12-23 11:24:51,2017-12-23 11:25:06,1.0,UTC-0800,0.25,2017-12-23,19
808,2018-08-08 20:13:44,2018-08-08 20:14:10,1.0,UTC-0400,0.43333333333333335,2018-08-09,0
809,2018-11-25 18:43:26,2018-11-25 18:43:41,1.0,UTC-0500,0.25,2018-11-25,23
810,2018-10-24 19:53:32,2018-10-24 19:53:52,1.0,UTC-0400,0.3333333333333333,2018-10-24,23
811,2018-08-14 21:04:20,2018-08-14 21:04:49,1.0,UTC-0400,0.48333333333333334,2018-08-15,1
812,2017-12-20 10:44:08,2017-12-20 10:44:35,1.0,UTC-0800,0.45,2017-12-20,18
813,2018-05-04 20:12:51,2018-05-04 20:13:03,1.0,UTC-0400,0.2,2018-05-05,0
814,2018-12-14 18:09:20,2018-12-14 18:09:49,1.0,UTC-0500,0.48333333333333334,2018-12-14,23
815,2018-03-02 17:35:58,2018-03-02 17:36:07,1.0,UTC-0500,0.15,2018-03-02,22
816,2018-09-27 17:49:41,2018-09-27 17:50:07,1.0,UTC-0400,0.43333333333333335,2018-09-27,21
817,2018-06-14 12:58:14,2018-06-14 12:58:22,1.0,UTC-0400,0.13333333333333333,2018-06-14,16
818,2018-06-29 22:03:49,2018-06-29 22:04:20,1.0,UTC-0400,0.5166666666666667,2018-06-30,2
819,2018-11-12 17:37:22,2018-11-12 17:37:47,1.0,UTC-0500,0.4166666666666667,2018-11-12,22
820,2018-08-30 16:13:21,2018-08-30 16:13:45,1.0,UTC-0400,0.4,2018-08-30,20
821,2018-09-18 18:09:47,2018-09-18 18:10:12,1.0,UTC-0400,0.4166666666666667,2018-09-18,22
822,2018-09-27 20:33:04,2018-09-27 20:33:30,1.0,UTC-0400,0.43333333333333335,2018-09-28,0
823,2018-06-29 21:40:32,2018-06-29 21:41:02,2.0,UTC-0400,0.5,2018-06-30,1
824,2018-10-30 08:13:19,2018-10-30 08:13:29,1.0,UTC-0400,0.16666666666666666,2018-10-30,12
825,2018-09-07 15:37:11,2018-09-07 15:37:20,1.0,UTC-0400,0.15,2018-09-07,19
826,2018-03-05 17:50:07,2018-03-05 17:51:39,2.0,UTC-0500,1.5333333333333334,2018-03-05,22
827,2018-06-27 07:59:54,2018-06-27 08:00:26,1.0,UTC-0400,0.5333333333333333,2018-06-27,11
828,2018-10-15 18:52:06,2018-10-15 18:52:27,1.0,UTC-0400,0.35,2018-10-15,22
829,2018-05-22 18:49:16,2018-05-22 18:49:24,1.0,UTC-0400,0.13333333333333333,2018-05-22,22
830,2018-06-11 10:06:41,2018-06-11 10:06:57,1.0,UTC-0400,0.26666666666666666,2018-06-11,14
831,2018-10-11 12:20:42,2018-10-11 12:22:48,9.0,UTC-0400,2.1,2018-10-11,16
832,2018-11-26 07:54:33,2018-11-26 07:54:55,1.0,UTC-0500,0.36666666666666664,2018-11-26,12
833,2018-02-21 08:38:39,2018-02-21 08:40:07,3.0,UTC-0500,1.4666666666666666,2018-02-21,13
834,2018-04-28 16:50:54,2018-04-28 16:51:08,1.0,UTC-0400,0.23333333333333334,2018-04-28,20
835,2018-10-10 20:03:27,2018-10-10 20:04:05,2.0,UTC-0400,0.6333333333333333,2018-10-11,0
836,2018-06-09 21:00:47,2018-06-09 21:02:44,9.0,UTC-0400,1.95,2018-06-10,1
837,2018-07-11 21:46:05,2018-07-11 21:46:20,1.0,UTC-0400,0.25,2018-07-12,1
838,2018-05-28 17:24:35,2018-05-28 17:24:46,1.0,UTC-0400,0.18333333333333332,2018-05-28,21
839,2018-07-17 16:36:22,2018-07-17 16:36:43,1.0,UTC-0400,0.35,2018-07-17,20
840,2018-07-11 20:03:59,2018-07-11 20:04:16,1.0,UTC-0400,0.2833333333333333,2018-07-12,0
841,2018-04-20 07:58:15,2018-04-20 07:58:39,1.0,UTC-0400,0.4,2018-04-20,11
842,2018-02-26 16:21:38,2018-02-26 16:22:04,1.0,UTC-0500,0.43333333333333335,2018-02-26,21
843,2018-03-19 17:31:55,2018-03-19 17:32:08,1.0,UTC-0400,0.21666666666666667,2018-03-19,21
844,2018-10-05 07:37:59,2018-10-05 07:38:11,1.0,UTC-0400,0.2,2018-10-05,11
845,2018-02-21 20:00:04,2018-02-21 20:01:30,2.0,UTC-0500,1.4333333333333333,2018-02-22,1
846,2017-12-31 20:23:10,2017-12-31 20:23:54,3.0,UTC-0800,0.7333333333333333,2018-01-01,4
847,2018-12-18 08:48:45,2018-12-18 08:49:34,2.0,UTC-0500,0.8166666666666667,2018-12-18,13
848,2018-07-10 20:37:06,2018-07-10 20:38:37,8.0,UTC-0400,1.5166666666666666,2018-07-11,0
849,2018-12-17 19:08:04,2018-12-17 19:08:25,1.0,UTC-0500,0.35,2018-12-18,0
850,2018-02-24 10:33:04,2018-02-24 10:33:18,1.0,UTC-0500,0.23333333333333334,2018-02-24,15
851,2018-06-13 07:58:34,2018-06-13 07:58:56,1.0,UTC-0400,0.36666666666666664,2018-06-13,11
852,2018-02-11 19:19:34,2018-02-11 19:22:17,12.0,UTC-0500,2.716666666666667,2018-02-12,0
853,2018-04-28 15:00:32,2018-04-28 15:00:51,1.0,UTC-0400,0.31666666666666665,2018-04-28,19
854,2018-09-28 17:11:25,2018-09-28 17:11:42,1.0,UTC-0400,0.2833333333333333,2018-09-28,21
855,2018-03-30 18:26:54,2018-03-30 18:27:47,2.0,UTC-0400,0.8833333333333333,2018-03-30,22
856,2018-09-04 08:57:22,2018-09-04 08:57:40,1.0,UTC-0400,0.3,2018-09-04,12
857,2018-05-02 18:29:46,2018-05-02 18:29:56,1.0,UTC-0400,0.16666666666666666,2018-05-02,22
858,2018-02-05 13:00:23,2018-02-05 13:00:34,1.0,UTC-0500,0.18333333333333332,2018-02-05,18
859,2018-12-11 17:37:30,2018-12-11 17:37:49,1.0,UTC-0500,0.31666666666666665,2018-12-11,22
860,2018-03-19 17:34:30,2018-03-19 17:35:00,1.0,UTC-0400,0.5,2018-03-19,21
861,2018-10-24 20:54:56,2018-10-24 20:55:07,1.0,UTC-0400,0.18333333333333332,2018-10-25,0
862,2018-10-22 07:54:40,2018-10-22 07:54:55,1.0,UTC-0400,0.25,2018-10-22,11
863,2018-04-10 09:12:39,2018-04-10 09:12:57,1.0,UTC-0400,0.3,2018-04-10,13
864,2018-08-22 10:33:49,2018-08-22 10:34:22,1.0,UTC+0200,0.55,2018-08-22,8
865,2017-12-22 10:43:54,2017-12-22 10:46:29,6.0,UTC-0800,2.5833333333333335,2017-12-22,18
866,2018-05-30 17:35:15,2018-05-30 17:35:30,1.0,UTC-0400,0.25,2018-05-30,21
867,2018-05-01 17:44:47,2018-05-01 17:45:08,1.0,UTC-0400,0.35,2018-05-01,21
868,2018-11-27 07:35:38,2018-11-27 07:37:53,3.0,UTC-0500,2.25,2018-11-27,12
869,2018-03-02 17:52:38,2018-03-02 17:52:54,1.0,UTC-0500,0.26666666666666666,2018-03-02,22
870,2018-02-13 19:01:15,2018-02-13 19:02:05,2.0,UTC-0500,0.8333333333333334,2018-02-14,0
871,2018-04-14 14:35:40,2018-04-14 14:36:17,1.0,UTC-0400,0.6166666666666667,2018-04-14,18
872,2018-12-03 09:26:41,2018-12-03 09:28:05,6.0,UTC-0500,1.4,2018-12-03,14
873,2018-05-02 11:20:42,2018-05-02 11:21:07,1.0,UTC-0400,0.4166666666666667,2018-05-02,15
874,2018-04-04 17:13:48,2018-04-04 17:14:03,1.0,UTC-0400,0.25,2018-04-04,21
875,2017-12-22 10:33:20,2017-12-22 10:33:41,1.0,UTC-0800,0.35,2017-12-22,18
876,2018-01-07 14:10:26,2018-01-07 14:12:20,8.0,UTC-0500,1.9,2018-01-07,19
877,2018-01-31 09:12:45,2018-01-31 09:12:54,1.0,UTC-0500,0.15,2018-01-31,14
878,2018-10-03 19:57:34,2018-10-03 19:57:41,1.0,UTC-0400,0.11666666666666667,2018-10-03,23
879,2018-07-06 09:07:23,2018-07-06 09:07:45,2.0,UTC-0400,0.36666666666666664,2018-07-06,13
880,2017-12-18 16:36:16,2017-12-18 16:36:44,1.0,UTC-0500,0.4666666666666667,2017-12-18,21
881,2018-04-14 11:33:26,2018-04-14 11:34:54,7.0,UTC-0400,1.4666666666666666,2018-04-14,15
882,2018-09-16 07:33:32,2018-09-16 07:33:42,1.0,UTC-0400,0.16666666666666666,2018-09-16,11
883,2018-02-28 19:02:51,2018-02-28 19:03:19,1.0,UTC-0500,0.4666666666666667,2018-03-01,0
884,2018-07-24 08:10:48,2018-07-24 08:11:09,1.0,UTC-0400,0.35,2018-07-24,12
885,2018-08-21 11:05:13,2018-08-21 11:05:44,1.0,UTC+0200,0.5166666666666667,2018-08-21,9
886,2018-09-26 17:20:37,2018-09-26 17:21:54,2.0,UTC-0400,1.2833333333333334,2018-09-26,21
887,2018-10-17 19:56:17,2018-10-17 19:57:12,2.0,UTC-0400,0.9166666666666666,2018-10-17,23
888,2018-06-25 20:50:54,2018-06-25 20:51:40,2.0,UTC-0400,0.7666666666666667,2018-06-26,0
889,2018-08-23 18:50:58,2018-08-23 18:51:29,1.0,UTC+0200,0.5166666666666667,2018-08-23,16
890,2018-01-19 16:36:08,2018-01-19 16:36:59,2.0,UTC-0500,0.85,2018-01-19,21
891,2018-10-30 18:34:23,2018-10-30 18:34:38,1.0,UTC-0400,0.25,2018-10-30,22
892,2018-10-16 07:40:09,2018-10-16 07:40:22,1.0,UTC-0400,0.21666666666666667,2018-10-16,11
893,2018-09-28 08:30:32,2018-09-28 08:30:47,1.0,UTC-0400,0.25,2018-09-28,12
894,2018-02-12 17:55:11,2018-02-12 17:55:24,1.0,UTC-0500,0.21666666666666667,2018-02-12,22
895,2018-01-24 08:44:46,2018-01-24 08:45:19,2.0,UTC-0500,0.55,2018-01-24,13
896,2018-05-06 07:04:41,2018-05-06 07:05:09,1.0,UTC-0400,0.4666666666666667,2018-05-06,11
897,2018-03-23 09:02:41,2018-03-23 09:03:32,2.0,UTC-0400,0.85,2018-03-23,13
898,2018-01-06 21:01:12,2018-01-06 21:03:38,12.0,UTC-0500,2.433333333333333,2018-01-07,2
899,2018-01-03 19:09:07,2018-01-03 19:09:16,1.0,UTC-0500,0.15,2018-01-04,0
900,2018-11-28 20:00:07,2018-11-28 20:00:25,1.0,UTC-0500,0.3,2018-11-29,1
901,2018-03-28 20:03:16,2018-03-28 20:03:31,1.0,UTC-0400,0.25,2018-03-29,0
902,2018-06-13 17:28:38,2018-06-13 17:28:57,1.0,UTC-0400,0.31666666666666665,2018-06-13,21
903,2018-03-25 14:56:43,2018-03-25 14:56:59,1.0,UTC-0400,0.26666666666666666,2018-03-25,18
904,2018-02-12 17:57:21,2018-02-12 17:57:49,2.0,UTC-0500,0.4666666666666667,2018-02-12,22
905,2018-01-15 07:19:11,2018-01-15 07:20:46,7.0,UTC-0500,1.5833333333333333,2018-01-15,12
906,2018-03-07 20:01:53,2018-03-07 20:01:59,1.0,UTC-0500,0.1,2018-03-08,1
907,2018-05-28 20:31:57,2018-05-28 20:32:26,1.0,UTC-0400,0.48333333333333334,2018-05-29,0
908,2018-01-05 11:56:39,2018-01-05 11:56:45,1.0,UTC-0500,0.1,2018-01-05,16
909,2017-12-29 12:43:22,2017-12-29 12:43:32,1.0,UTC-0800,0.16666666666666666,2017-12-29,20
910,2018-04-09 12:48:13,2018-04-09 12:48:29,1.0,UTC-0400,0.26666666666666666,2018-04-09,16
911,2018-03-08 09:10:36,2018-03-08 09:10:56,1.0,UTC-0500,0.3333333333333333,2018-03-08,14
912,2017-12-31 10:43:07,2017-12-31 10:43:54,3.0,UTC-0800,0.7833333333333333,2017-12-31,18
913,2018-03-14 09:13:02,2018-03-14 09:13:22,1.0,UTC-0400,0.3333333333333333,2018-03-14,13
914,2018-02-21 08:23:42,2018-02-21 08:24:00,1.0,UTC-0500,0.3,2018-02-21,13
915,2018-04-14 15:39:33,2018-04-14 15:39:42,1.0,UTC-0400,0.15,2018-04-14,19
916,2017-12-25 12:34:09,2017-12-25 12:34:36,1.0,UTC-0800,0.45,2017-12-25,20
917,2018-11-16 11:20:18,2018-11-16 11:21:47,6.0,UTC-0500,1.4833333333333334,2018-11-16,16
918,2018-02-16 11:41:32,2018-02-16 11:41:52,1.0,UTC-0500,0.3333333333333333,2018-02-16,16
919,2018-09-23 09:07:21,2018-09-23 09:07:38,1.0,UTC-0400,0.2833333333333333,2018-09-23,13
920,2018-09-16 07:35:37,2018-09-16 07:35:46,1.0,UTC-0400,0.15,2018-09-16,11
921,2018-08-26 00:09:19,2018-08-26 00:09:39,2.0,UTC+0200,0.3333333333333333,2018-08-25,22
922,2018-01-04 08:11:11,2018-01-04 08:14:06,4.0,UTC-0500,2.9166666666666665,2018-01-04,13
923,2018-05-23 08:31:52,2018-05-23 08:32:01,1.0,UTC-0400,0.15,2018-05-23,12
924,2018-01-29 17:34:32,2018-01-29 17:34:55,1.0,UTC-0500,0.38333333333333336,2018-01-29,22
925,2018-10-17 08:18:46,2018-10-17 08:19:04,1.0,UTC-0400,0.3,2018-10-17,12
926,2018-02-28 06:58:26,2018-02-28 06:59:39,7.0,UTC-0500,1.2166666666666666,2018-02-28,11
927,2018-05-15 19:39:48,2018-05-15 19:40:17,1.0,UTC-0400,0.48333333333333334,2018-05-15,23
928,2018-03-27 08:13:49,2018-03-27 08:14:03,1.0,UTC-0400,0.23333333333333334,2018-03-27,12
929,2018-04-06 19:09:34,2018-04-06 19:09:50,1.0,UTC-0400,0.26666666666666666,2018-04-06,23
930,2018-03-12 07:44:37,2018-03-12 07:45:01,1.0,UTC-0400,0.4,2018-03-12,11
931,2018-02-28 09:01:33,2018-02-28 09:01:45,1.0,UTC-0500,0.2,2018-02-28,14
932,2018-03-21 20:05:09,2018-03-21 20:05:32,1.0,UTC-0400,0.38333333333333336,2018-03-22,0
933,2018-11-27 17:48:00,2018-11-27 17:48:31,2.0,UTC-0500,0.5166666666666667,2018-11-27,22
934,2018-03-14 17:15:54,2018-03-14 17:16:10,1.0,UTC-0400,0.26666666666666666,2018-03-14,21
935,2018-03-14 20:51:43,2018-03-14 20:51:51,1.0,UTC-0400,0.13333333333333333,2018-03-15,0
936,2018-07-29 16:25:48,2018-07-29 16:26:11,2.0,UTC-0400,0.38333333333333336,2018-07-29,20
937,2018-06-18 08:12:33,2018-06-18 08:12:59,1.0,UTC-0400,0.43333333333333335,2018-06-18,12
938,2018-03-28 17:15:13,2018-03-28 17:17:13,5.0,UTC-0400,2.0,2018-03-28,21
939,2018-06-13 17:31:10,2018-06-13 17:31:33,1.0,UTC-0400,0.38333333333333336,2018-06-13,21
940,2018-01-30 17:24:46,2018-01-30 17:26:42,9.0,UTC-0500,1.9333333333333333,2018-01-30,22
941,2018-02-02 20:26:48,2018-02-02 20:29:19,12.0,UTC-0500,2.5166666666666666,2018-02-03,1
942,2018-12-14 13:08:52,2018-12-14 13:10:23,6.0,UTC-0500,1.5166666666666666,2018-12-14,18
943,2018-07-12 17:24:09,2018-07-12 17:24:24,1.0,UTC-0400,0.25,2018-07-12,21
944,2018-06-19 18:40:41,2018-06-19 18:41:05,1.0,UTC-0400,0.4,2018-06-19,22
945,2018-05-16 08:08:31,2018-05-16 08:09:55,2.0,UTC-0400,1.4,2018-05-16,12
946,2018-05-10 15:54:07,2018-05-10 15:54:18,1.0,UTC-0400,0.18333333333333332,2018-05-10,19
947,2018-05-15 09:11:10,2018-05-15 09:11:42,2.0,UTC-0400,0.5333333333333333,2018-05-15,13
948,2018-06-22 19:05:16,2018-06-22 19:05:45,2.0,UTC-0400,0.48333333333333334,2018-06-22,23
949,2018-11-17 11:13:33,2018-11-17 11:15:15,9.0,UTC-0500,1.7,2018-11-17,16
950,2018-04-12 19:27:16,2018-04-12 19:29:13,8.0,UTC-0400,1.95,2018-04-12,23
951,2018-03-02 08:36:10,2018-03-02 08:36:32,2.0,UTC-0500,0.36666666666666664,2018-03-02,13
952,2018-04-12 08:21:48,2018-04-12 08:23:28,9.0,UTC-0400,1.6666666666666667,2018-04-12,12
953,2018-06-04 19:44:47,2018-06-04 19:45:00,1.0,UTC-0400,0.21666666666666667,2018-06-04,23
954,2018-05-01 18:10:32,2018-05-01 18:10:45,1.0,UTC-0400,0.21666666666666667,2018-05-01,22
955,2018-04-19 18:37:56,2018-04-19 18:38:20,1.0,UTC-0400,0.4,2018-04-19,22
956,2017-12-21 13:00:19,2017-12-21 13:01:12,2.0,UTC-0800,0.8833333333333333,2017-12-21,21
957,2018-01-22 08:05:56,2018-01-22 08:06:39,1.0,UTC-0500,0.7166666666666667,2018-01-22,13
958,2018-02-14 21:04:26,2018-02-14 21:06:28,9.0,UTC-0500,2.033333333333333,2018-02-15,2
959,2018-03-14 20:08:40,2018-03-14 20:10:10,3.0,UTC-0400,1.5,2018-03-15,0
960,2018-06-14 08:43:39,2018-06-14 08:44:14,2.0,UTC-0400,0.5833333333333334,2018-06-14,12
961,2018-05-02 18:34:53,2018-05-02 18:35:19,1.0,UTC-0400,0.43333333333333335,2018-05-02,22
962,2018-10-03 17:29:25,2018-10-03 17:29:45,1.0,UTC-0400,0.3333333333333333,2018-10-03,21
963,2018-03-05 18:41:34,2018-03-05 18:43:06,9.0,UTC-0500,1.5333333333333334,2018-03-05,23
964,2018-06-11 12:36:00,2018-06-11 12:36:22,1.0,UTC-0400,0.36666666666666664,2018-06-11,16
965,2018-06-09 09:34:06,2018-06-09 09:34:35,1.0,UTC-0400,0.48333333333333334,2018-06-09,13
966,2018-05-18 18:01:10,2018-05-18 18:02:04,3.0,UTC-0400,0.9,2018-05-18,22
967,2018-08-22 14:06:08,2018-08-22 14:06:35,1.0,UTC+0200,0.45,2018-08-22,12
968,2018-06-19 18:43:43,2018-06-19 18:45:32,9.0,UTC-0400,1.8166666666666667,2018-06-19,22
969,2018-11-13 15:56:02,2018-11-13 15:56:14,1.0,UTC-0500,0.2,2018-11-13,20
970,2018-05-31 18:22:08,2018-05-31 18:22:24,1.0,UTC-0400,0.26666666666666666,2018-05-31,22
971,2018-05-05 20:31:43,2018-05-05 20:32:35,4.0,UTC-0400,0.8666666666666667,2018-05-06,0
972,2017-12-24 13:16:21,2017-12-24 13:16:51,1.0,UTC-0800,0.5,2017-12-24,21
973,2018-07-29 08:42:26,2018-07-29 08:42:56,2.0,UTC-0400,0.5,2018-07-29,12
974,2018-08-22 20:00:18,2018-08-22 20:00:42,1.0,UTC+0200,0.4,2018-08-22,18
975,2018-06-18 08:17:23,2018-06-18 08:18:36,6.0,UTC-0400,1.2166666666666666,2018-06-18,12
976,2018-09-04 19:06:20,2018-09-04 19:06:53,2.0,UTC-0400,0.55,2018-09-04,23
977,2018-08-09 09:41:42,2018-08-09 09:42:11,1.0,UTC-0400,0.48333333333333334,2018-08-09,13
978,2018-02-28 08:02:33,2018-02-28 08:02:46,1.0,UTC-0500,0.21666666666666667,2018-02-28,13
979,2018-12-27 17:46:23,2018-12-27 17:48:14,9.0,UTC-0500,1.85,2018-12-27,22
980,2018-01-25 06:23:09,2018-01-25 06:24:53,5.0,UTC-0500,1.7333333333333334,2018-01-25,11
981,2018-03-16 20:01:37,2018-03-16 20:03:08,3.0,UTC-0400,1.5166666666666666,2018-03-17,0
982,2018-08-13 08:47:44,2018-08-13 08:48:10,1.0,UTC-0400,0.43333333333333335,2018-08-13,12
983,2018-03-12 09:03:02,2018-03-12 09:03:21,1.0,UTC-0400,0.31666666666666665,2018-03-12,13
984,2018-10-30 18:44:12,2018-10-30 18:45:36,7.0,UTC-0400,1.4,2018-10-30,22
985,2018-05-11 19:03:52,2018-05-11 19:04:19,1.0,UTC-0400,0.45,2018-05-11,23
986,2018-07-18 19:27:12,2018-07-18 19:27:25,1.0,UTC-0400,0.21666666666666667,2018-07-18,23
987,2018-09-04 07:57:50,2018-09-04 07:58:09,1.0,UTC-0400,0.31666666666666665,2018-09-04,11
988,2018-08-01 16:21:19,2018-08-01 16:21:49,1.0,UTC-0400,0.5,2018-08-01,20
989,2018-10-14 15:39:03,2018-10-14 15:39:28,2.0,UTC-0400,0.4166666666666667,2018-10-14,19
990,2018-02-19 16:25:14,2018-02-19 16:27:38,8.0,UTC-0500,2.4,2018-02-19,21
991,2018-02-15 14:59:27,2018-02-15 15:01:50,12.0,UTC-0500,2.3833333333333333,2018-02-15,19
992,2018-05-02 19:25:16,2018-05-02 19:25:27,1.0,UTC-0400,0.18333333333333332,2018-05-02,23
993,2018-05-02 07:52:40,2018-05-02 07:52:55,1.0,UTC-0400,0.25,2018-05-02,11
994,2018-08-15 12:58:07,2018-08-15 12:58:17,1.0,UTC-0400,0.16666666666666666,2018-08-15,16
995,2018-09-10 18:13:44,2018-09-10 18:13:59,1.0,UTC-0400,0.25,2018-09-10,22
996,2018-05-23 14:56:12,2018-05-23 14:56:44,1.0,UTC-0400,0.5333333333333333,2018-05-23,18
997,2018-02-07 08:03:43,2018-02-07 08:04:04,1.0,UTC-0500,0.35,2018-02-07,13
998,2018-09-10 18:23:20,2018-09-10 18:23:43,1.0,UTC-0400,0.38333333333333336,2018-09-10,22
999,2018-07-10 20:30:35,2018-07-10 20:32:09,2.0,UTC-0400,1.5666666666666667,2018-07-11,0
1000,2018-01-28 08:31:46,2018-01-28 08:33:25,9.0,UTC-0500,1.65,2018-01-28,13
1001,2018-01-18 18:29:50,2018-01-18 18:32:37,4.0,UTC-0500,2.783333333333333,2018-01-18,23
1002,2018-11-12 17:54:47,2018-11-12 17:54:57,1.0,UTC-0500,0.16666666666666666,2018-11-12,22
1003,2018-03-02 16:32:29,2018-03-02 16:32:51,2.0,UTC-0500,0.36666666666666664,2018-03-02,21
1004,2018-11-01 20:01:59,2018-11-01 20:03:04,2.0,UTC-0400,1.0833333333333333,2018-11-02,0
1005,2018-11-07 20:07:48,2018-11-07 20:08:14,1.0,UTC-0500,0.43333333333333335,2018-11-08,1
1006,2018-12-18 10:01:02,2018-12-18 10:02:29,8.0,UTC-0500,1.45,2018-12-18,15
1007,2018-05-15 18:40:35,2018-05-15 18:40:48,1.0,UTC-0400,0.21666666666666667,2018-05-15,22
1008,2018-07-30 19:33:32,2018-07-30 19:33:51,1.0,UTC-0400,0.31666666666666665,2018-07-30,23
